"Date","PITGCG01USM661N"
2016-01-01,97.129342684717
2016-02-01,96.297504485402
2016-03-01,96.6889577556679
2016-04-01,97.3740009786331
2016-05-01,98.3526341542978
2016-06-01,99.7716522590116
2016-07-01,99.6248572826619
2016-08-01,99.0376773772631
2016-09-01,99.5269939650954
2016-10-01,99.6248572826619
2016-11-01,98.7440874245637
2016-12-01,99.5269939650954
2017-01-01,100.701353775893
2017-02-01,101.043875387376
2017-03-01,101.239602022509
2017-04-01,102.413961833306
2017-05-01,101.728918610341
2017-06-01,102.31609851574
2017-07-01,102.16930353939
2017-08-01,102.707551786006
2017-09-01,103.588321644104
2017-10-01,103.245800032621
2017-11-01,103.881911596803
2017-12-01,103.53938998532
2018-01-01,104.273364867069
2018-02-01,104.469091502202
2018-03-01,104.958408090034
2018-04-01,105.398793019083
2018-05-01,106.915674441364
2018-06-01,107.453922687979
2018-07-01,107.453922687979
2018-08-01,107.209264394063
2018-09-01,107.209264394063
2018-10-01,107.551786005546
2018-11-01,105.888109606916
2018-12-01,104.469091502202
2019-01-01,103.735116620453
2019-02-01,104.126569890719
2019-03-01,105.937041265699
2019-04-01,107.453922687979
2019-05-01,107.796444299462
2019-06-01,107.307127711629
2019-07-01,107.600717664329
2019-08-01,106.915674441364
2019-09-01,106.426357853531
2019-10-01,106.671016147447
2019-11-01,106.719947806231
2019-12-01,106.475289512314
2020-01-01,106.86674278258
2020-02-01,105.545587995433
2020-03-01,103.294731691404
2020-04-01,99.233404012396
2020-05-01,102.609688468439
2020-06-01,103.637253302887
2020-07-01,104.273364867069
2020-08-01,104.224433208286
2020-09-01,104.224433208286
2020-10-01,104.469091502202
2020-11-01,104.420159843419
2020-12-01,104.811613113685
2021-01-01,106.86674278258
2021-02-01,108.579350839993
2021-03-01,111.123797096722
2021-04-01,111.85777197847
2021-05-01,113.912901647366
2021-06-01,116.016962975045
2021-07-01,116.940303376284
2021-08-01,117.868047626814
2021-09-01,119.249877670853
2021-10-01,120.595008970804
2021-11-01,121.275159027891
2021-12-01,119.964279889088
2022-01-01,122.68390148426
2022-02-01,125.814549013212
2022-03-01,130.922035557005
2022-04-01,131.973087587669
2022-05-01,136.213505137824
2022-06-01,141.038656010439
2022-07-01,137.46273038656
2022-08-01,134.429456858587
2022-09-01,134.14222802153
2022-10-01,135.26178437449
2022-11-01,135.164899690099
2022-12-01,131.056108302071
