"Date","WPSFD41113"
2012-10-01,166.3
2012-11-01,174
2012-12-01,166.7
2013-01-01,195.3
2013-02-01,175.6
2013-03-01,199.7
2013-04-01,179.8
2013-05-01,191.1
2013-06-01,179.7
2013-07-01,182.4
2013-08-01,197.7
2013-09-01,188.2
2013-10-01,196.5
2013-11-01,196.8
2013-12-01,187.4
2014-01-01,188.8
2014-02-01,190.5
2014-03-01,189.9
2014-04-01,198.5
2014-05-01,190.5
2014-06-01,196.7
2014-07-01,191.3
2014-08-01,182
2014-09-01,183.6
2014-10-01,193.9
2014-11-01,203.9
2014-12-01,220.6
2015-01-01,213.6
2015-02-01,196.8
2015-03-01,196.1
2015-04-01,190.4
2015-05-01,203.7
2015-06-01,215.4
2015-07-01,206.8
2015-08-01,222.4
2015-09-01,219.8
2015-10-01,211
2015-11-01,221.8
2015-12-01,219.7
2016-01-01,233.4
2016-02-01,223.4
2016-03-01,198.2
2016-04-01,187.5
2016-05-01,195.1
2016-06-01,187.1
2016-07-01,190.4
2016-08-01,172.8
2016-09-01,185.2
2016-10-01,176.8
2016-11-01,176
2016-12-01,184.5
2017-01-01,175.1
2017-02-01,187.3
2017-03-01,198.1
2017-04-01,235.3
2017-05-01,201.3
2017-06-01,190.1
2017-07-01,192.1
2017-08-01,184.1
2017-09-01,202.9
2017-10-01,214.6
2017-11-01,223.2
2017-12-01,220.3
2018-01-01,213.7
2018-02-01,197
2018-03-01,225.9
2018-04-01,201.7
2018-05-01,203.3
2018-06-01,190.9
2018-07-01,200.3
2018-08-01,192.2
2018-09-01,190.2
2018-10-01,196.3
2018-11-01,222.1
2018-12-01,259.2
2019-01-01,221
2019-02-01,209.6
2019-03-01,215.8
2019-04-01,199.2
2019-05-01,195.7
2019-06-01,207.4
2019-07-01,202.2
2019-08-01,188.6
2019-09-01,191.6
2019-10-01,210.8
2019-11-01,230.6
2019-12-01,229
2020-01-01,230.6
2020-02-01,205.3
2020-03-01,209.9
2020-04-01,210.5
2020-05-01,199.9
2020-06-01,207
2020-07-01,206.1
2020-08-01,197.7
2020-09-01,217
2020-10-01,246.6
2020-11-01,224.3
2020-12-01,199.6
2021-01-01,215.5
2021-02-01,209
2021-03-01,199.4
2021-04-01,189.2
2021-05-01,192.5
2021-06-01,193.2
2021-07-01,193.537
2021-08-01,200.778
2021-09-01,221.11
2021-10-01,237.998
2021-11-01,263.543
2021-12-01,256.5
2022-01-01,245.366
2022-02-01,248.602
2022-03-01,278.386
2022-04-01,282.189
2022-05-01,281.924
2022-06-01,261.676
2022-07-01,294.143
2022-08-01,271.832
2022-09-01,301.948
2022-10-01,350.494
2022-11-01,426.706
2022-12-01,422.926
2023-01-01,349.218
2023-02-01,283.424
2023-03-01,294.729
2023-04-01,300.804
2023-05-01,251.8
2023-06-01,257.098
2023-07-01,251.728
2023-08-01,237.53
2023-09-01,229.064
2023-10-01,221.927
2023-11-01,264.716
