"Date","WPSFD413111"
1994-08-01,144.6
1994-09-01,144.8
1994-10-01,144.9
1994-11-01,145.1
1994-12-01,145.5
1995-01-01,146
1995-02-01,146.4
1995-03-01,147.1
1995-04-01,147.6
1995-05-01,148.5
1995-06-01,148.8
1995-07-01,149.1
1995-08-01,149.2
1995-09-01,149.8
1995-10-01,150.1
1995-11-01,150.2
1995-12-01,150.6
1996-01-01,150.8
1996-02-01,151.1
1996-03-01,150.8
1996-04-01,150.9
1996-05-01,151.6
1996-06-01,151.7
1996-07-01,151.9
1996-08-01,151.8
1996-09-01,151.8
1996-10-01,152.2
1996-11-01,152
1996-12-01,152.4
1997-01-01,152.5
1997-02-01,152.4
1997-03-01,152.8
1997-04-01,153.1
1997-05-01,153.2
1997-06-01,153.3
1997-07-01,153.4
1997-08-01,153.5
1997-09-01,154.3
1997-10-01,154.3
1997-11-01,154.4
1997-12-01,154.5
1998-01-01,154.8
1998-02-01,155.3
1998-03-01,157.5
1998-04-01,158.1
1998-05-01,158.8
1998-06-01,159.1
1998-07-01,159.3
1998-08-01,159.8
1998-09-01,160.1
1998-10-01,160.3
1998-11-01,160.3
1998-12-01,165.4
1999-01-01,165.1
1999-02-01,165.1
1999-03-01,165.2
1999-04-01,165.2
1999-05-01,165.2
1999-06-01,165.7
1999-07-01,166
1999-08-01,165.7
1999-09-01,167.9
1999-10-01,168.1
1999-11-01,168.2
1999-12-01,168.2
2000-01-01,167.3
2000-02-01,168.9
2000-03-01,169.1
2000-04-01,168.8
2000-05-01,169.3
2000-06-01,169.4
2000-07-01,169.7
2000-08-01,170.4
2000-09-01,171
2000-10-01,171.4
2000-11-01,171.2
2000-12-01,171.6
2001-01-01,173.3
2001-02-01,173.5
2001-03-01,173.7
2001-04-01,174
2001-05-01,175.5
2001-06-01,175.8
2001-07-01,175.6
2001-08-01,175.7
2001-09-01,175.9
2001-10-01,176
2001-11-01,176.6
2001-12-01,176.7
2002-01-01,176.1
2002-02-01,175.9
2002-03-01,176
2002-04-01,177.3
2002-05-01,177.3
2002-06-01,177.8
2002-07-01,177.7
2002-08-01,177.7
2002-09-01,178.2
2002-10-01,178.4
2002-11-01,178.7
2002-12-01,176.6
2003-01-01,177.1
2003-02-01,176.9
2003-03-01,177.3
2003-04-01,177.1
2003-05-01,177.3
2003-06-01,177.4
2003-07-01,177.6
2003-08-01,177.7
2003-09-01,177.9
2003-10-01,178.5
2003-11-01,178.3
2003-12-01,178.7
2004-01-01,179.4
2004-02-01,179.5
2004-03-01,179.5
2004-04-01,180.1
2004-05-01,179.9
2004-06-01,179.9
2004-07-01,180.2
2004-08-01,180.6
2004-09-01,181.1
2004-10-01,181.5
2004-11-01,182.1
2004-12-01,182.6
2005-01-01,184.5
2005-02-01,185
2005-03-01,185.2
2005-04-01,185.8
2005-05-01,186.5
2005-06-01,186.9
2005-07-01,187.5
2005-08-01,187.8
2005-09-01,188
2005-10-01,188
2005-11-01,188.6
2005-12-01,188.8
2006-01-01,189.8
2006-02-01,190.4
2006-03-01,190.9
2006-04-01,190.9
2006-05-01,191.7
2006-06-01,191.6
2006-07-01,192
2006-08-01,191.7
2006-09-01,191.9
2006-10-01,192.1
2006-11-01,192.3
2006-12-01,192.8
2007-01-01,193.5
2007-02-01,194.9
2007-03-01,194.7
2007-04-01,195.3
2007-05-01,196.4
2007-06-01,196.7
2007-07-01,197.1
2007-08-01,198
2007-09-01,198.5
2007-10-01,199.2
2007-11-01,199.5
2007-12-01,200.2
2008-01-01,201.2
2008-02-01,202.7
2008-03-01,203.3
2008-04-01,204.1
2008-05-01,205.3
2008-06-01,206
2008-07-01,207.7
2008-08-01,208.6
2008-09-01,209.9
2008-10-01,210.8
2008-11-01,211.2
2008-12-01,211.2
2009-01-01,212.2
2009-02-01,212.5
2009-03-01,213.7
2009-04-01,213.7
2009-05-01,213.7
2009-06-01,214
2009-07-01,214.5
2009-08-01,214.7
2009-09-01,215.1
2009-10-01,215.2
2009-11-01,216.2
2009-12-01,216.7
2010-01-01,217.2
2010-02-01,217.7
2010-03-01,218.5
2010-04-01,219
2010-05-01,219.8
2010-06-01,220.9
2010-07-01,221.4
2010-08-01,221.5
2010-09-01,222.2
2010-10-01,223.1
2010-11-01,223.7
2010-12-01,224.6
2011-01-01,225.9
2011-02-01,226.6
2011-03-01,227.2
2011-04-01,228
2011-05-01,228.6
2011-06-01,229
2011-07-01,230.5
2011-08-01,231.5
2011-09-01,232.5
2011-10-01,232.9
2011-11-01,233.3
2011-12-01,234
2012-01-01,235.5
2012-02-01,235.8
2012-03-01,236.4
2012-04-01,236.7
2012-05-01,237.2
2012-06-01,237.3
2012-07-01,239
2012-08-01,239.7
2012-09-01,240.2
2012-10-01,240.7
2012-11-01,241.2
2012-12-01,241.8
2013-01-01,242.8
2013-02-01,243.5
2013-03-01,244.1
2013-04-01,244.5
2013-05-01,244.9
2013-06-01,245.5
2013-07-01,246.3
2013-08-01,246.4
2013-09-01,245.4
2013-10-01,245.8
2013-11-01,246.3
2013-12-01,248.4
2014-01-01,250.3
2014-02-01,250.5
2014-03-01,251.1
2014-04-01,251.6
2014-05-01,252.4
2014-06-01,253.3
2014-07-01,253.9
2014-08-01,254.4
2014-09-01,255
2014-10-01,255.7
2014-11-01,256.1
2014-12-01,257.7
2015-01-01,258.4
2015-02-01,258.8
2015-03-01,259.1
2015-04-01,259.6
2015-05-01,260
2015-06-01,263.5
2015-07-01,263.6
2015-08-01,263.9
2015-09-01,264.2
2015-10-01,264.3
2015-11-01,264.7
2015-12-01,265.7
2016-01-01,267.9
2016-02-01,268.4
2016-03-01,268.9
2016-04-01,269.6
2016-05-01,270
2016-06-01,271.6
2016-07-01,272.3
2016-08-01,273.1
2016-09-01,273.5
2016-10-01,274
2016-11-01,274.9
2016-12-01,275.2
2017-01-01,276.7
2017-02-01,277
2017-03-01,277.5
2017-04-01,279.1
2017-05-01,280
2017-06-01,280.7
2017-07-01,281.3
2017-08-01,281.7
2017-09-01,281.3
2017-10-01,284.6
2017-11-01,285.2
2017-12-01,285.5
2018-01-01,286.8
2018-02-01,287.5
2018-03-01,288.1
2018-04-01,289.3
2018-05-01,289.7
2018-06-01,289.9
2018-07-01,291.3
2018-08-01,291.6
2018-09-01,291.9
2018-10-01,293.8
2018-11-01,295
2018-12-01,295.5
2019-01-01,296.4
2019-02-01,296.5
2019-03-01,297.9
2019-04-01,298.1
2019-05-01,298.4
2019-06-01,298.6
2019-07-01,299.1
2019-08-01,299.3
2019-09-01,299.5
2019-10-01,300.1
2019-11-01,300.8
2019-12-01,300.8
2020-01-01,301.5
2020-02-01,302.2
2020-03-01,302.6
2020-04-01,303.1
2020-05-01,303
2020-06-01,303.2
2020-07-01,304.1
2020-08-01,304.2
2020-09-01,304
2020-10-01,304.5
2020-11-01,305.6
2020-12-01,305.3
2021-01-01,306.2
2021-02-01,307.5
2021-03-01,308.9
2021-04-01,309.9
2021-05-01,311.1
2021-06-01,312.3
2021-07-01,314.024
2021-08-01,315.47
2021-09-01,317.594
2021-10-01,319.385
2021-11-01,321.441
2021-12-01,323.619
2022-01-01,326.067
2022-02-01,328.964
2022-03-01,330.551
2022-04-01,333.06
2022-05-01,336.631
2022-06-01,339.254
2022-07-01,341.164
2022-08-01,343.332
2022-09-01,344.296
2022-10-01,345.39
2022-11-01,347.817
2022-12-01,347.966
2023-01-01,350.804
2023-02-01,353.134
2023-03-01,354.201
2023-04-01,354.626
2023-05-01,355.929
2023-06-01,356.074
2023-07-01,356.871
2023-08-01,357.536
2023-09-01,357.988
2023-10-01,358.796
2023-11-01,359.46
