"Date","PITGCD01USM661N"
1979-04-01,50.9382518043304
1979-05-01,51.1948676824378
1979-06-01,51.4514835605453
1979-07-01,51.7722534081796
1979-08-01,51.4514835605453
1979-09-01,51.9647153167602
1979-10-01,53.8893344025662
1979-11-01,54.1459502806736
1979-12-01,54.6591820368885
1980-01-01,56.6479550922213
1980-02-01,57.3536487570168
1980-03-01,56.8404170008019
1980-04-01,57.2253408179631
1980-05-01,57.1611868484362
1980-06-01,57.738572574178
1980-07-01,58.700882117081
1980-08-01,58.8933440256616
1980-09-01,58.3159582999198
1980-10-01,60.5613472333601
1980-11-01,60.3047313552526
1980-12-01,60.4330392943063
1981-01-01,60.8179631114675
1981-02-01,60.8821170809944
1981-03-01,60.5613472333601
1981-04-01,61.2670408981556
1981-05-01,61.7161186848436
1981-06-01,61.7802726543705
1981-07-01,61.7161186848436
1981-08-01,61.7802726543705
1981-09-01,61.074578989575
1981-10-01,63.5124298315958
1981-11-01,63.5765838011227
1981-12-01,63.7690457097033
1982-01-01,64.0256615878107
1982-02-01,63.3841218925421
1982-03-01,63.3841218925421
1982-04-01,63.3841218925421
1982-05-01,63.6407377706496
1982-06-01,63.9615076182839
1982-07-01,64.1539695268645
1982-08-01,64.4105854049719
1982-09-01,63.1275060144346
1982-10-01,65.3728949478749
1982-11-01,65.4370489174018
1982-12-01,65.6295108259824
1983-01-01,65.5653568564555
1983-02-01,65.8861267040898
1983-03-01,65.6295108259824
1983-04-01,65.6936647955092
1983-05-01,65.8861267040898
1983-06-01,65.9502806736167
1983-07-01,66.0144346431436
1983-08-01,66.1427425821973
1983-09-01,64.85966319166
1983-10-01,66.5918203688853
1983-11-01,66.6559743384122
1983-12-01,66.720128307939
1984-01-01,66.7842822774659
1984-02-01,66.7842822774659
1984-03-01,66.9767441860465
1984-04-01,66.9767441860465
1984-05-01,66.9767441860465
1984-06-01,66.9125902165196
1984-07-01,66.9767441860465
1984-08-01,66.9767441860465
1984-09-01,65.9502806736167
1984-10-01,67.4258219727346
1984-11-01,67.6182838813152
1984-12-01,67.682437850842
1985-01-01,68.0032076984764
1985-02-01,68.1315156375301
1985-03-01,68.0032076984764
1985-04-01,68.1315156375301
1985-05-01,68.3239775461106
1985-06-01,68.4522854851644
1985-07-01,68.4522854851644
1985-08-01,68.4522854851644
1985-09-01,66.3993584603047
1985-10-01,69.2862870890136
1985-11-01,69.3504410585405
1985-12-01,69.1579791499599
1986-01-01,68.9013632718524
1986-02-01,69.0296712109062
1986-03-01,68.9655172413793
1986-04-01,69.5429029671211
1986-05-01,69.4787489975942
1986-06-01,69.607056936648
1986-07-01,69.6712109061748
1986-08-01,69.5429029671211
1986-09-01,68.3881315156375
1986-10-01,71.7241379310345
1986-11-01,71.7241379310345
1986-12-01,71.5316760224539
1987-01-01,71.6599839615076
1987-02-01,70.9542902967121
1987-03-01,70.8901363271852
1987-04-01,71.467522052927
1987-05-01,71.3392141138733
1987-06-01,71.3392141138733
1987-07-01,71.4033680834002
1987-08-01,71.1467522052927
1987-09-01,70.5693664795509
1987-10-01,72.7506014434643
1987-11-01,72.4939855653568
1987-12-01,71.9807538091419
1988-01-01,72.2373696872494
1988-02-01,72.3656776263031
1988-03-01,72.2373696872494
1988-04-01,72.3656776263031
1988-05-01,72.5581395348837
1988-06-01,72.6222935044106
1988-07-01,72.878909382518
1988-08-01,73.0072173215718
1988-09-01,72.3656776263031
1988-10-01,74.6752205292703
1988-11-01,74.4827586206896
1988-12-01,74.4827586206896
1989-01-01,74.803528468324
1989-02-01,75.0601443464314
1989-03-01,74.803528468324
1989-04-01,74.6752205292703
1989-05-01,75.1242983159583
1989-06-01,75.3809141940658
1989-07-01,74.9959903769046
1989-08-01,75.0601443464314
1989-09-01,74.8676824378508
1989-10-01,76.9847634322374
1989-11-01,76.7281475541299
1989-12-01,76.7923015236568
1990-01-01,76.4073777064956
1990-02-01,76.5998396150762
1990-03-01,76.4715316760224
1990-04-01,76.5356856455493
1990-05-01,76.5998396150762
1990-06-01,77.177225340818
1990-07-01,77.2413793103448
1990-08-01,76.9206094627105
1990-09-01,76.9206094627105
1990-10-01,78.7169206094627
1990-11-01,78.7810745789896
1990-12-01,78.8452285485164
1991-01-01,79.2301523656776
1991-02-01,79.4867682437851
1991-03-01,79.550922213312
1991-04-01,79.3584603047314
1991-05-01,79.037690457097
1991-06-01,78.9735364875701
1991-07-01,78.9735364875701
1991-08-01,78.8452285485164
1991-09-01,78.3319967923015
1991-10-01,80.8340016038492
1991-11-01,80.6415396952686
1991-12-01,80.449077786688
1992-01-01,80.7056936647955
1992-02-01,80.5132317562149
1992-03-01,80.7056936647955
1992-04-01,80.5773857257418
1992-05-01,80.5773857257418
1992-06-01,80.3207698476343
1992-07-01,80.449077786688
1992-08-01,80.2566158781074
1992-09-01,79.1659983961508
1992-10-01,81.5396952686447
1992-11-01,81.5396952686447
1992-12-01,81.411387329591
1993-01-01,81.6038492381716
1993-02-01,81.8604651162791
1993-03-01,81.8604651162791
1993-04-01,82.0529270248597
1993-05-01,81.9887730553328
1993-06-01,81.9246190858059
1993-07-01,82.0529270248597
1993-08-01,82.0529270248597
1993-09-01,80.8340016038492
1993-10-01,82.822774659182
1993-11-01,83.2076984763432
1993-12-01,83.2076984763432
1994-01-01,83.7209302325581
1994-02-01,83.7209302325581
1994-03-01,83.7209302325581
1994-04-01,83.6567762630313
1994-05-01,83.9775461106656
1994-06-01,83.9133921411387
1994-07-01,83.9775461106656
1994-08-01,84.0417000801924
1994-09-01,82.8869286287089
1994-10-01,84.747393744988
1994-11-01,84.747393744988
1994-12-01,84.8115477145148
1995-01-01,85.0681635926223
1995-02-01,85.1323175621492
1995-03-01,84.9398556535686
1995-04-01,84.9398556535686
1995-05-01,84.8757016840417
1995-06-01,84.6832397754611
1995-07-01,84.747393744988
1995-08-01,84.6190858059342
1995-09-01,83.4001603849238
1995-10-01,86.0304731355252
1995-11-01,86.4153969526864
1995-12-01,86.4153969526864
1996-01-01,86.0946271050521
1996-02-01,86.158781074579
1996-03-01,86.158781074579
1996-04-01,85.9663191659984
1996-05-01,86.0946271050521
1996-06-01,86.2229350441059
1996-07-01,85.8380112269446
1996-08-01,85.7738572574178
1996-09-01,84.9398556535686
1996-10-01,86.7361668003208
1996-11-01,86.7361668003208
1996-12-01,86.607858861267
1997-01-01,86.5437048917402
1997-02-01,86.607858861267
1997-03-01,86.607858861267
1997-04-01,86.2870890136327
1997-05-01,85.7097032878909
1997-06-01,85.5813953488372
1997-07-01,84.9398556535686
1997-08-01,84.8757016840417
1997-09-01,84.2983159582999
1997-10-01,86.4153969526864
1997-11-01,86.0304731355252
1997-12-01,85.5813953488372
1998-01-01,85.5813953488372
1998-02-01,85.5813953488372
1998-03-01,85.4530874097835
1998-04-01,85.3247794707298
1998-05-01,84.8757016840417
1998-06-01,84.5549318364074
1998-07-01,84.6832397754611
1998-08-01,84.3624699278268
1998-09-01,84.0417000801924
1998-10-01,86.2229350441059
1998-11-01,86.2229350441059
1998-12-01,85.8380112269446
1999-01-01,85.5172413793104
1999-02-01,85.6455493183641
1999-03-01,85.3889334402566
1999-04-01,85.3889334402566
1999-05-01,85.196471531676
1999-06-01,84.8757016840417
1999-07-01,84.4907778668805
1999-08-01,84.4266238973536
1999-09-01,84.1700080192462
1999-10-01,86.5437048917402
1999-11-01,86.3512429831596
1999-12-01,86.2229350441059
2000-01-01,86.0304731355252
2000-02-01,85.9021651964715
2000-03-01,85.8380112269446
2000-04-01,85.9021651964715
2000-05-01,85.8380112269446
2000-06-01,85.5813953488372
2000-07-01,85.3889334402566
2000-08-01,85.1323175621492
2000-09-01,85.0040096230954
2000-10-01,86.8003207698476
2000-11-01,86.8644747393745
2000-12-01,86.8003207698476
2001-01-01,86.5437048917402
2001-02-01,85.9021651964715
2001-03-01,86.0304731355252
2001-04-01,86.2870890136327
2001-05-01,85.8380112269446
2001-06-01,85.5172413793104
2001-07-01,85.6455493183641
2001-08-01,85.5172413793104
2001-09-01,85.4530874097835
2001-10-01,86.158781074579
2001-11-01,86.0946271050521
2001-12-01,86.2870890136327
2002-01-01,85.9021651964715
2002-02-01,86.0304731355252
2002-03-01,85.7097032878909
2002-04-01,85.6455493183641
2002-05-01,85.3247794707298
2002-06-01,85.196471531676
2002-07-01,84.3624699278268
2002-08-01,84.0417000801924
2002-09-01,84.1058540497193
2002-10-01,86.4795509222133
2002-11-01,85.7097032878909
2002-12-01,85.196471531676
2003-01-01,85.4530874097835
2003-02-01,85.3889334402566
2003-03-01,86.2229350441059
2003-04-01,85.0040096230954
2003-05-01,84.9398556535686
2003-06-01,84.5549318364074
2003-07-01,84.4907778668805
2003-08-01,84.5549318364074
2003-09-01,84.1058540497193
2003-10-01,86.9927826784282
2003-11-01,86.607858861267
2003-12-01,86.158781074579
2004-01-01,86.158781074579
2004-02-01,86.0946271050521
2004-03-01,86.4153969526864
2004-04-01,86.2229350441059
2004-05-01,86.4795509222133
2004-06-01,86.5437048917402
2004-07-01,85.7097032878909
2004-08-01,85.7097032878909
2004-09-01,85.6455493183641
2004-10-01,88.4041700080192
2004-11-01,88.1475541299118
2004-12-01,88.019246190858
2005-01-01,88.4041700080192
2005-02-01,87.8909382518043
2005-03-01,87.8909382518043
2005-04-01,87.8267842822774
2005-05-01,87.7626303127506
2005-06-01,86.9927826784282
2005-07-01,87.121090617482
2005-08-01,86.8644747393745
2005-09-01,86.9286287089014
2005-10-01,88.532477947073
2005-11-01,87.9550922213312
2005-12-01,87.6343223736969
2006-01-01,88.0834001603849
2006-02-01,88.2117080994386
2006-03-01,88.1475541299118
2006-04-01,87.9550922213312
2006-05-01,87.9550922213312
2006-06-01,87.6984763432237
2006-07-01,86.0304731355252
2006-08-01,86.6720128307939
2006-09-01,86.9927826784282
2006-10-01,87.8267842822774
2006-11-01,89.2381716118685
2006-12-01,88.8532477947073
2007-01-01,88.7249398556536
2007-02-01,88.7890938251804
2007-03-01,88.6607858861267
2007-04-01,88.3400160384924
2007-05-01,88.3400160384924
2007-06-01,88.3400160384924
2007-07-01,88.2758620689655
2007-08-01,88.019246190858
2007-09-01,87.6984763432237
2007-10-01,89.6872493985565
2007-11-01,89.943865276664
2007-12-01,89.4947874899759
2008-01-01,89.8797113071371
2008-02-01,89.943865276664
2008-03-01,89.7514033680834
2008-04-01,90.1363271852446
2008-05-01,90.0080192461909
2008-06-01,89.6230954290296
2008-07-01,89.5589414595028
2008-08-01,89.943865276664
2008-09-01,90.0080192461909
2008-10-01,92.8949478748998
2008-11-01,92.5100240577386
2008-12-01,92.6383319967923
2009-01-01,92.5741780272654
2009-02-01,92.5741780272654
2009-03-01,92.4458700882117
2009-04-01,92.6383319967923
2009-05-01,92.5100240577386
2009-06-01,92.8307939053729
2009-07-01,91.9326383319968
2009-08-01,92.2534081796311
2009-09-01,91.6760224538893
2009-10-01,92.8949478748998
2009-11-01,93.279871692061
2009-12-01,92.9591018444266
2010-01-01,93.279871692061
2010-02-01,93.1515637530072
2010-03-01,93.0232558139535
2010-04-01,92.8949478748998
2010-05-01,93.0232558139535
2010-06-01,92.5741780272654
2010-07-01,92.5100240577386
2010-08-01,92.5741780272654
2010-09-01,92.5100240577386
2010-10-01,93.5364875701684
2010-11-01,93.4081796311146
2010-12-01,93.2157177225341
2011-01-01,93.4723336006415
2011-02-01,93.6647955092221
2011-03-01,93.7931034482758
2011-04-01,94.178027265437
2011-05-01,94.0497193263833
2011-06-01,94.2421812349639
2011-07-01,94.4346431435445
2011-08-01,94.4987971130714
2011-09-01,94.4987971130714
2011-10-01,96.0384923817161
2011-11-01,96.0384923817161
2011-12-01,95.9101844426624
2012-01-01,96.3592622293504
2012-02-01,96.4234161988773
2012-03-01,96.4234161988773
2012-04-01,96.551724137931
2012-05-01,96.3592622293504
2012-06-01,96.4875701684042
2012-07-01,96.8724939855654
2012-08-01,96.8083400160385
2012-09-01,96.551724137931
2012-10-01,97.8348035284683
2012-11-01,97.963111467522
2012-12-01,97.8348035284683
2013-01-01,97.7064955894146
2013-02-01,97.7064955894146
2013-03-01,97.6423416198877
2013-04-01,97.6423416198877
2013-05-01,97.3857257417803
2013-06-01,97.2574178027265
2013-07-01,97.064955894146
2013-08-01,97.064955894146
2013-09-01,97.064955894146
2013-10-01,98.4121892542101
2013-11-01,98.6046511627907
2013-12-01,98.7971130713713
2014-01-01,99.0537289494787
2014-02-01,99.0537289494787
2014-03-01,98.5404971932638
2014-04-01,98.476343223737
2014-05-01,98.2838813151564
2014-06-01,98.1555733761026
2014-07-01,98.1555733761026
2014-08-01,98.1555733761026
2014-09-01,97.963111467522
2014-10-01,99.5669607056936
2014-11-01,99.4386527666399
2014-12-01,99.1178829190056
2015-01-01,99.6952686447474
2015-02-01,100.144346431435
2015-03-01,100.016038492382
2015-04-01,99.8235765838011
2015-05-01,99.8235765838011
2015-06-01,99.6952686447474
2015-07-01,99.887730553328
2015-08-01,99.5669607056936
2015-09-01,99.5669607056936
2015-10-01,100.65757818765
2015-11-01,100.593424218123
2015-12-01,100.529270248597
2016-01-01,100.336808340016
2016-02-01,100.529270248597
2016-03-01,100.400962309543
2016-04-01,100.336808340016
2016-05-01,100.336808340016
2016-06-01,100.400962309543
2016-07-01,100.016038492382
2016-08-01,99.887730553328
2016-09-01,99.887730553328
2016-10-01,101.363271852446
2016-11-01,101.234963913392
2016-12-01,101.555733761026
2017-01-01,101.427425821973
2017-02-01,101.427425821973
2017-03-01,101.68404170008
2017-04-01,101.812349639134
2017-05-01,101.427425821973
2017-06-01,101.427425821973
2017-07-01,101.234963913392
2017-08-01,101.234963913392
2017-09-01,101.299117882919
2017-10-01,102.453889334403
2017-11-01,102.71050521251
2017-12-01,102.774659182037
2018-01-01,102.71050521251
2018-02-01,102.71050521251
2018-03-01,102.838813151564
2018-04-01,102.967121090617
2018-05-01,103.031275060144
2018-06-01,103.223736968725
2018-07-01,103.223736968725
2018-08-01,103.223736968725
2018-09-01,103.416198877306
2018-10-01,104.506816359262
2018-11-01,104.506816359262
2018-12-01,104.442662389735
2019-01-01,104.891740176423
2019-02-01,104.95589414595
2019-03-01,104.635124298316
2019-04-01,104.76343223737
2019-05-01,104.699278267843
2019-06-01,104.635124298316
2019-07-01,104.570970328789
2019-08-01,104.506816359262
2019-09-01,104.378508420208
2019-10-01,105.404971932638
2019-11-01,105.469125902165
2019-12-01,105.340817963111
2020-01-01,104.95589414595
2020-02-01,105.212510024058
2020-03-01,104.76343223737
2020-04-01,105.212510024058
2020-05-01,105.084202085004
2020-06-01,105.020048115477
2020-07-01,105.020048115477
2020-08-01,105.276663993585
2020-09-01,105.340817963111
2020-10-01,105.98235765838
2020-11-01,106.367281475541
2020-12-01,106.688051323176
2021-01-01,107.072975140337
2021-02-01,107.329591018444
2021-03-01,107.586206896552
2021-04-01,108.420208500401
2021-05-01,109.190056134723
2021-06-01,110.216519647153
2021-07-01,110.967121090617
2021-08-01,111.623416198877
2021-09-01,112.237369687249
2021-10-01,113.296551724138
2021-11-01,113.83993584603
2021-12-01,114.353167602245
2022-01-01,115.346271050521
2022-02-01,116.344506816359
2022-03-01,117.070729751403
2022-04-01,118.127987169206
2022-05-01,118.858059342422
2022-06-01,119.436086607859
2022-07-01,119.989735364876
2022-08-01,120.293825180433
2022-09-01,120.423416198877
2022-10-01,121.088692862871
2022-11-01,121.328628708901
2022-12-01,121.868805132318
