"Date","WPUFD4121"
1988-01-01,59.2
1988-02-01,58.5
1988-03-01,58.2
1988-04-01,60.9
1988-05-01,61.6
1988-06-01,60.3
1988-07-01,61.3
1988-08-01,61.1
1988-09-01,58.8
1988-10-01,58.7
1988-11-01,60
1988-12-01,59.2
1989-01-01,60.8
1989-02-01,61.8
1989-03-01,62.3
1989-04-01,68.4
1989-05-01,71.8
1989-06-01,70.2
1989-07-01,68.4
1989-08-01,63.6
1989-09-01,65.9
1989-10-01,65.8
1989-11-01,64.6
1989-12-01,64.8
1990-01-01,72.7
1990-02-01,69.2
1990-03-01,67
1990-04-01,68
1990-05-01,68.5
1990-06-01,67.6
1990-07-01,68.1
1990-08-01,74.2
1990-09-01,82
1990-10-01,88.1
1990-11-01,89.5
1990-12-01,84.7
1991-01-01,82.6
1991-02-01,78.4
1991-03-01,75.5
1991-04-01,75.7
1991-05-01,78
1991-06-01,78.4
1991-07-01,77.5
1991-08-01,78.8
1991-09-01,79.1
1991-10-01,78.3
1991-11-01,78.1
1991-12-01,76.6
1992-01-01,74.3
1992-02-01,74.3
1992-03-01,74.4
1992-04-01,75.4
1992-05-01,77.8
1992-06-01,81
1992-07-01,80.4
1992-08-01,80.2
1992-09-01,80.8
1992-10-01,80
1992-11-01,78.4
1992-12-01,76.4
1993-01-01,76.6
1993-02-01,76.9
1993-03-01,77.5
1993-04-01,78.3
1993-05-01,79.6
1993-06-01,80.5
1993-07-01,79.6
1993-08-01,79.1
1993-09-01,79.5
1993-10-01,78.8
1993-11-01,76.2
1993-12-01,73.3
1994-01-01,73.6
1994-02-01,74.9
1994-03-01,74.7
1994-04-01,75.5
1994-05-01,76.2
1994-06-01,78.3
1994-07-01,79.6
1994-08-01,81.4
1994-09-01,79.6
1994-10-01,77.1
1994-11-01,77.7
1994-12-01,75.9
1995-01-01,76.6
1995-02-01,76.6
1995-03-01,76.8
1995-04-01,78.2
1995-05-01,80.4
1995-06-01,81.4
1995-07-01,79.9
1995-08-01,79.4
1995-09-01,79
1995-10-01,77.2
1995-11-01,75.2
1995-12-01,76.7
1996-01-01,78.5
1996-02-01,77.8
1996-03-01,80.1
1996-04-01,83.3
1996-05-01,84.6
1996-06-01,84.7
1996-07-01,84.2
1996-08-01,84.6
1996-09-01,85.3
1996-10-01,84.8
1996-11-01,84.9
1996-12-01,85.7
1997-01-01,86.5
1997-02-01,85.2
1997-03-01,83
1997-04-01,81.8
1997-05-01,82.2
1997-06-01,83.6
1997-07-01,83.1
1997-08-01,84.2
1997-09-01,85.3
1997-10-01,83.2
1997-11-01,81.9
1997-12-01,80.2
1998-01-01,77.5
1998-02-01,75.9
1998-03-01,74.2
1998-04-01,74.7
1998-05-01,76.3
1998-06-01,77.2
1998-07-01,76.9
1998-08-01,75.4
1998-09-01,75.4
1998-10-01,74.6
1998-11-01,72.8
1998-12-01,70.8
1999-01-01,71.3
1999-02-01,70.1
1999-03-01,71.2
1999-04-01,75.9
1999-05-01,77.5
1999-06-01,78.6
1999-07-01,80.7
1999-08-01,83.5
1999-09-01,85.8
1999-10-01,83.5
1999-11-01,83.6
1999-12-01,83.6
2000-01-01,83.8
2000-02-01,87.5
2000-03-01,90.9
2000-04-01,89.2
2000-05-01,90.9
2000-06-01,97.7
2000-07-01,97.3
2000-08-01,95.9
2000-09-01,100.6
2000-10-01,99.6
2000-11-01,98.9
2000-12-01,97.5
2001-01-01,102.2
2001-02-01,102.7
2001-03-01,99
2001-04-01,101.6
2001-05-01,104.6
2001-06-01,103.1
2001-07-01,95.6
2001-08-01,96.6
2001-09-01,99.2
2001-10-01,90
2001-11-01,84.8
2001-12-01,80.8
2002-01-01,81.3
2002-02-01,81.3
2002-03-01,85
2002-04-01,88.8
2002-05-01,88.4
2002-06-01,89.8
2002-07-01,90.5
2002-08-01,91.3
2002-09-01,93
2002-10-01,94.5
2002-11-01,91.3
2002-12-01,90.7
2003-01-01,95.3
2003-02-01,101.7
2003-03-01,107.4
2003-04-01,100
2003-05-01,98.9
2003-06-01,103.1
2003-07-01,103.4
2003-08-01,104.7
2003-09-01,105.2
2003-10-01,103.2
2003-11-01,100.4
2003-12-01,101
2004-01-01,106
2004-02-01,105.7
2004-03-01,107
2004-04-01,109.5
2004-05-01,113.6
2004-06-01,112.5
2004-07-01,115.4
2004-08-01,115
2004-09-01,115.1
2004-10-01,121.1
2004-11-01,120.1
2004-12-01,114.5
2005-01-01,116.4
2005-02-01,118.6
2005-03-01,123.8
2005-04-01,126.9
2005-05-01,125.5
2005-06-01,127.4
2005-07-01,133.2
2005-08-01,137.3
2005-09-01,147
2005-10-01,152.3
2005-11-01,140.9
2005-12-01,141.9
2006-01-01,145.7
2006-02-01,139.1
2006-03-01,143.1
2006-04-01,149.6
2006-05-01,151.9
2006-06-01,153.1
2006-07-01,155.4
2006-08-01,155
2006-09-01,144.3
2006-10-01,136.8
2006-11-01,137.9
2006-12-01,139.1
2007-01-01,135.6
2007-02-01,139
2007-03-01,147.4
2007-04-01,155.4
2007-05-01,161.9
2007-06-01,160.9
2007-07-01,166.4
2007-08-01,155.6
2007-09-01,159.7
2007-10-01,159.1
2007-11-01,170.4
2007-12-01,163.8
2008-01-01,166.6
2008-02-01,167.2
2008-03-01,177.5
2008-04-01,182.4
2008-05-01,194.8
2008-06-01,204.6
2008-07-01,214
2008-08-01,198.6
2008-09-01,197
2008-10-01,167.8
2008-11-01,144.1
2008-12-01,130.6
2009-01-01,136.4
2009-02-01,136.3
2009-03-01,133.2
2009-04-01,137.2
2009-05-01,142.9
2009-06-01,154.4
2009-07-01,149.6
2009-08-01,156.1
2009-09-01,152.8
2009-10-01,151.2
2009-11-01,156.8
2009-12-01,156
2010-01-01,162.7
2010-02-01,157.7
2010-03-01,163.3
2010-04-01,165.9
2010-05-01,166.7
2010-06-01,166.8
2010-07-01,168
2010-08-01,169.6
2010-09-01,168.1
2010-10-01,170
2010-11-01,170.5
2010-12-01,172.9
2011-01-01,177.4
2011-02-01,180.6
2011-03-01,191.6
2011-04-01,200
2011-05-01,206.1
2011-06-01,199.5
2011-07-01,200.3
2011-08-01,195.6
2011-09-01,197.8
2011-10-01,191.2
2011-11-01,189.3
2011-12-01,186.3
2012-01-01,187.6
2012-02-01,190.9
2012-03-01,196.8
2012-04-01,198.5
2012-05-01,193.4
2012-06-01,188.8
2012-07-01,188.2
2012-08-01,196.1
2012-09-01,201.7
2012-10-01,196.3
2012-11-01,186.6
2012-12-01,184.1
2013-01-01,185.8
2013-02-01,193.3
2013-03-01,192.9
2013-04-01,191.5
2013-05-01,194.4
2013-06-01,195.5
2013-07-01,195.4
2013-08-01,197
2013-09-01,195.9
2013-10-01,190.3
2013-11-01,185.8
2013-12-01,186.4
2014-01-01,188.8
2014-02-01,191.2
2014-03-01,196.3
2014-04-01,200.1
2014-05-01,199.3
2014-06-01,202
2014-07-01,200.7
2014-08-01,198.9
2014-09-01,196
2014-10-01,185.1
2014-11-01,176.9
2014-12-01,165.1
2015-01-01,150.6
2015-02-01,153.2
2015-03-01,158.2
2015-04-01,157.1
2015-05-01,166.5
2015-06-01,170.3
2015-07-01,170.3
2015-08-01,165.5
2015-09-01,155.1
2015-10-01,150.5
2015-11-01,147.5
2015-12-01,142.3
2016-01-01,138.1
2016-02-01,133.1
2016-03-01,137.3
2016-04-01,141.3
2016-05-01,146.3
2016-06-01,152.7
2016-07-01,152.3
2016-08-01,150.3
2016-09-01,151.9
2016-10-01,152.6
2016-11-01,148.3
2016-12-01,151.2
2017-01-01,155.7
2017-02-01,156.8
2017-03-01,156.1
2017-04-01,159.2
2017-05-01,156.2
2017-06-01,157.9
2017-07-01,158
2017-08-01,161.5
2017-09-01,167.1
2017-10-01,162.2
2017-11-01,165.1
2017-12-01,163.5
2018-01-01,166.2
2018-02-01,168.2
2018-03-01,167.2
2018-04-01,171
2018-05-01,177.9
2018-06-01,181.7
2018-07-01,181.2
2018-08-01,180.7
2018-09-01,180.7
2018-10-01,180
2018-11-01,168.2
2018-12-01,156.9
2019-01-01,153.8
2019-02-01,156.4
2019-03-01,164.6
2019-04-01,173.1
2019-05-01,174.6
2019-06-01,170.8
2019-07-01,173.1
2019-08-01,169.9
2019-09-01,167
2019-10-01,166.3
2019-11-01,163.5
2019-12-01,162.5
2020-01-01,164.4
2020-02-01,159.1
2020-03-01,146.4
2020-04-01,122.9
2020-05-01,131.8
2020-06-01,145.4
2020-07-01,150.9
2020-08-01,150.9
2020-09-01,149.8
2020-10-01,147.6
2020-11-01,147.1
2020-12-01,151.9
2021-01-01,160.3
2021-02-01,166.8
2021-03-01,178.6
2021-04-01,178.7
2021-05-01,184.6
2021-06-01,191
2021-07-01,197.334
2021-08-01,197.658
2021-09-01,199.671
2021-10-01,205.489
2021-11-01,205.501
2021-12-01,197.454
2022-01-01,206.749
2022-02-01,218.14
2022-03-01,240.085
2022-04-01,239.912
2022-05-01,257.948
2022-06-01,281.951
2022-07-01,258.197
2022-08-01,240.845
2022-09-01,236.792
2022-10-01,239.956
2022-11-01,229.534
2022-12-01,209.944
2023-01-01,225.446
2023-02-01,227.279
2023-03-01,224.051
2023-04-01,228.256
2023-05-01,219.684
2023-06-01,224.058
2023-07-01,227.15
2023-08-01,240.659
2023-09-01,241.271
2023-10-01,222.102
2023-11-01,214.971
